,ID,DateRun,AvgAge,HEX_OID
0,146864,10/2/2016,29.54222222,1
1,146865,10/2/2016,27.608,2
2,146866,10/2/2016,33.88666667,3
3,146867,10/2/2016,33.184,4
4,146868,10/2/2016,52.615,6
5,146869,10/2/2016,30.6,15
6,146870,10/2/2016,18.7,18
7,146871,10/2/2016,13.6,19
8,146872,10/2/2016,12.36363636,20
9,146873,10/2/2016,68.34,23
10,146874,10/2/2016,0.68,24
11,146875,10/2/2016,241.74,27
12,146876,10/2/2016,106.76,28
13,146877,10/2/2016,33.32,29
14,146878,10/2/2016,95.54,30
15,146879,10/2/2016,90.44,31
16,146880,10/2/2016,13.6,32
17,146881,10/2/2016,33.32,33
18,146882,10/2/2016,64.26,35
19,146883,10/2/2016,26.74666667,39
20,146884,10/2/2016,57.57333333,41
21,146885,10/2/2016,22.78,42
22,146886,10/2/2016,36.04,43
23,146887,10/2/2016,4.08,44
24,146888,10/2/2016,34.0,45
25,146889,10/2/2016,36.04,50
26,146890,10/2/2016,36.04,52
27,146891,10/2/2016,20.23,58
28,146892,10/2/2016,27.88,59
29,146893,10/2/2016,50.32,60
30,146894,10/2/2016,5.78,62
31,146895,10/2/2016,57.8,63
32,146896,10/2/2016,140.08,64
33,146897,10/2/2016,83.3,67
34,146898,10/2/2016,27.88,69
35,146899,10/2/2016,79.9,70
36,146900,10/2/2016,60.29333333,71
37,146901,10/2/2016,26.52,72
38,146902,10/2/2016,8.84,74
39,146903,10/2/2016,59.16,75
40,146904,10/2/2016,56.66666667,82
41,146905,10/2/2016,65.11,83
42,146906,10/2/2016,18.275,87
43,146907,10/2/2016,26.52,90
44,146908,10/2/2016,102.4533333,92
45,146909,10/2/2016,55.76,95
46,146910,10/2/2016,63.376,96
47,146911,10/2/2016,36.04,97
48,146912,10/2/2016,159.3466667,98
49,146913,10/2/2016,140.76,101
50,146914,10/2/2016,64.6,102
51,146915,10/2/2016,36.9325,103
52,146916,10/2/2016,82.96,105
53,146917,10/2/2016,196.86,106
54,146918,10/2/2016,7.48,107
55,146919,10/2/2016,17.0,108
56,146920,10/2/2016,17.136,109
57,146921,10/2/2016,11.56,111
58,146922,10/2/2016,2.266666667,112
59,146923,10/2/2016,85.22666667,114
60,146924,10/2/2016,116.62,117
61,146925,10/2/2016,32.26222222,119
62,146926,10/2/2016,76.84,124
63,146927,10/2/2016,109.9333333,125
64,146928,10/2/2016,37.92888889,126
65,146929,10/2/2016,76.16,127
66,146930,10/2/2016,54.85333333,128
67,146931,10/2/2016,23.63,129
68,146932,10/2/2016,41.344,130
69,146933,10/2/2016,53.45846154,131
70,146934,10/2/2016,73.32666667,132
71,146935,10/2/2016,103.87,133
72,146936,10/2/2016,6.63,135
73,146937,10/2/2016,9.746666667,136
74,146938,10/2/2016,19.94666667,137
75,146939,10/2/2016,6.46,139
76,146940,10/2/2016,41.14,140
77,146941,10/2/2016,54.10857143,141
78,146942,10/2/2016,33.54666667,142
79,146943,10/2/2016,62.78666667,143
80,146944,10/2/2016,63.92,145
81,146945,10/2/2016,73.87272727,146
82,146946,10/2/2016,65.37714286,148
83,146947,10/2/2016,30.6,149
84,146948,10/2/2016,27.04888889,151
85,146949,10/2/2016,34.0,152
86,146950,10/2/2016,121.38,153
87,146951,10/2/2016,14.90769231,154
88,146952,10/2/2016,149.175,155
89,146953,10/2/2016,29.14285714,156
90,146954,10/2/2016,50.41714286,158
91,146955,10/2/2016,29.155,159
92,146956,10/2/2016,34.68,160
93,146957,10/2/2016,39.525,163
94,146958,10/2/2016,35.02,164
95,146959,10/2/2016,21.08,165
96,146960,10/2/2016,32.64,166
97,146961,10/2/2016,56.44,167
98,146962,10/2/2016,67.15,168
99,146963,10/2/2016,40.12,169
100,146964,10/2/2016,131.92,170
101,146965,10/2/2016,91.8,171
102,146966,10/2/2016,44.336,172
103,146967,10/2/2016,36.72,178
104,146968,10/2/2016,66.64,181
105,146969,10/2/2016,50.66,182
106,146970,10/2/2016,34.68,183
107,146971,10/2/2016,30.6,185
108,146972,10/2/2016,0.68,187
109,146973,10/2/2016,52.088,189
110,146974,10/2/2016,2.04,191
111,146975,10/2/2016,14.195,192
112,146976,10/2/2016,34.0,193
113,146977,10/2/2016,14.62,194
114,146978,10/2/2016,40.12,195
115,146979,10/2/2016,44.54,197
116,146980,10/2/2016,24.48,198
117,146981,10/2/2016,33.048,211
118,146982,10/2/2016,29.01333333,212
119,146983,10/2/2016,17.90666667,213
120,146984,10/2/2016,34.816,214
121,146985,10/2/2016,21.42,215
122,146986,10/2/2016,1.36,216
123,146987,10/2/2016,31.96,229
124,146988,10/2/2016,45.78666667,230
125,146989,10/2/2016,38.25,231
126,146990,10/2/2016,63.24,232
127,146991,10/2/2016,80.07,236
128,146992,10/2/2016,86.36,238
129,146993,10/2/2016,63.92,239
130,146994,10/2/2016,108.885,240
131,146995,10/2/2016,114.24,241
132,146996,10/2/2016,45.016,244
133,146997,10/2/2016,42.075,245
134,146998,10/2/2016,78.88,248
135,146999,10/2/2016,12.92,249
136,147000,10/2/2016,17.0,257
137,147001,10/2/2016,6.12,266
138,147002,10/2/2016,12.92,273
139,147003,10/2/2016,4.42,280
140,147004,10/2/2016,4.08,283
141,147005,10/2/2016,7.026666667,288
142,147006,10/2/2016,1.36,297
143,147007,10/2/2016,2.04,299
144,147008,10/2/2016,31.28,313
145,147009,10/2/2016,12.24,314
146,147010,10/2/2016,13.6,315
147,147011,10/2/2016,101.592,318
148,147012,10/2/2016,14.28,326
149,147013,10/2/2016,39.168,342
150,147014,10/2/2016,72.76,343
151,147015,10/2/2016,13.6,344
152,147016,10/2/2016,58.48,347
153,147017,10/2/2016,50.32,350
154,147018,10/2/2016,75.70666667,351
