,ID,DateRun,AvgAge,HEX_OID
0,319147,12/18/2016,38.46857143,1
1,319148,12/18/2016,12.92,2
2,319149,12/18/2016,48.62,3
3,319150,12/18/2016,78.88,4
4,319151,12/18/2016,22.712,6
5,319152,12/18/2016,7.48,9
6,319153,12/18/2016,6.8,12
7,319154,12/18/2016,19.72,13
8,319155,12/18/2016,82.96,15
9,319156,12/18/2016,47.82666667,18
10,319157,12/18/2016,32.64,19
11,319158,12/18/2016,51.68,20
12,319159,12/18/2016,25.61333333,23
13,319160,12/18/2016,13.6,24
14,319161,12/18/2016,5.44,26
15,319162,12/18/2016,29.24,27
16,319163,12/18/2016,68.90666667,28
17,319164,12/18/2016,35.02,29
18,319165,12/18/2016,39.304,30
19,319166,12/18/2016,24.82,32
20,319167,12/18/2016,7.82,33
21,319168,12/18/2016,14.57142857,41
22,319169,12/18/2016,42.84,42
23,319170,12/18/2016,19.72,44
24,319171,12/18/2016,42.84,46
25,319172,12/18/2016,38.76,51
26,319173,12/18/2016,34.0,52
27,319174,12/18/2016,36.584,58
28,319175,12/18/2016,59.84,59
29,319176,12/18/2016,14.28,60
30,319177,12/18/2016,10.2,62
31,319178,12/18/2016,6.346666667,63
32,319179,12/18/2016,26.01,69
33,319180,12/18/2016,35.36,70
34,319181,12/18/2016,10.37,71
35,319182,12/18/2016,21.98666667,74
36,319183,12/18/2016,15.98,75
37,319184,12/18/2016,87.94666667,83
38,319185,12/18/2016,11.9,86
39,319186,12/18/2016,3.91,87
40,319187,12/18/2016,41.48,90
41,319188,12/18/2016,1.36,92
42,319189,12/18/2016,21.76,95
43,319190,12/18/2016,29.24,96
44,319191,12/18/2016,63.24,97
45,319192,12/18/2016,36.72,98
46,319193,12/18/2016,44.42666667,102
47,319194,12/18/2016,5.701538462,103
48,319195,12/18/2016,5.44,106
49,319196,12/18/2016,13.328,108
50,319197,12/18/2016,10.54,111
51,319198,12/18/2016,11.39,112
52,319199,12/18/2016,12.01333333,114
53,319200,12/18/2016,20.57,116
54,319201,12/18/2016,59.16,119
55,319202,12/18/2016,79.56,125
56,319203,12/18/2016,70.2525,126
57,319204,12/18/2016,21.76,127
58,319205,12/18/2016,32.64,128
59,319206,12/18/2016,52.87,129
60,319207,12/18/2016,47.464,130
61,319208,12/18/2016,46.784,131
62,319209,12/18/2016,34.68,132
63,319210,12/18/2016,88.4,133
64,319211,12/18/2016,9.112,135
65,319212,12/18/2016,13.94,136
66,319213,12/18/2016,33.184,137
67,319214,12/18/2016,31.62,139
68,319215,12/18/2016,11.56,140
69,319216,12/18/2016,29.05454545,141
70,319217,12/18/2016,30.6,142
71,319218,12/18/2016,63.92,143
72,319219,12/18/2016,45.10666667,146
73,319220,12/18/2016,82.96,149
74,319221,12/18/2016,32.232,151
75,319222,12/18/2016,45.56,152
76,319223,12/18/2016,20.74,153
77,319224,12/18/2016,37.196,154
78,319225,12/18/2016,30.26,155
79,319226,12/18/2016,25.84,156
80,319227,12/18/2016,12.58,158
81,319228,12/18/2016,43.69,159
