,ID,DateRun,AvgAge,HEX_OID
0,258633,11/20/2016,30.855,1
1,258634,11/20/2016,22.1,2
2,258635,11/20/2016,65.96,3
3,258636,11/20/2016,57.12,4
4,258637,11/20/2016,53.60666667,6
5,258638,11/20/2016,25.84,8
6,258639,11/20/2016,0.68,13
7,258640,11/20/2016,63.92,15
8,258641,11/20/2016,52.02,18
9,258642,11/20/2016,23.12,19
10,258643,11/20/2016,37.536,20
11,258644,11/20/2016,14.96,22
12,258645,11/20/2016,17.408,23
13,258646,11/20/2016,2.04,24
14,258647,11/20/2016,10.2,27
15,258648,11/20/2016,63.69333333,28
16,258649,11/20/2016,46.69333333,29
17,258650,11/20/2016,37.62666667,30
18,258651,11/20/2016,26.656,32
19,258652,11/20/2016,66.64,33
20,258653,11/20/2016,67.66,35
21,258654,11/20/2016,51.0,39
22,258655,11/20/2016,20.06,41
23,258656,11/20/2016,34.90666667,42
24,258657,11/20/2016,37.4,44
25,258658,11/20/2016,56.44,45
26,258659,11/20/2016,23.8,46
27,258660,11/20/2016,26.52,48
28,258661,11/20/2016,12.24,49
29,258662,11/20/2016,15.64,51
30,258663,11/20/2016,14.96,52
31,258664,11/20/2016,21.76,58
32,258665,11/20/2016,56.66666667,59
33,258666,11/20/2016,34.34,60
34,258667,11/20/2016,8.16,62
35,258668,11/20/2016,29.24,69
36,258669,11/20/2016,16.32,70
37,258670,11/20/2016,4.42,71
38,258671,11/20/2016,39.44,72
39,258672,11/20/2016,20.17333333,74
40,258673,11/20/2016,10.88,75
41,258674,11/20/2016,68.90666667,83
42,258675,11/20/2016,9.066666667,90
43,258676,11/20/2016,23.8,92
44,258677,11/20/2016,22.78,95
45,258678,11/20/2016,81.6,96
46,258679,11/20/2016,44.2,97
47,258680,11/20/2016,25.16,98
48,258681,11/20/2016,57.375,102
49,258682,11/20/2016,10.24,103
50,258683,11/20/2016,3.06,106
51,258684,11/20/2016,40.8,107
52,258685,11/20/2016,23.57333333,108
53,258686,11/20/2016,17.0,109
54,258687,11/20/2016,6.8,112
55,258688,11/20/2016,2.04,114
56,258689,11/20/2016,4.986666667,116
57,258690,11/20/2016,22.1,117
58,258691,11/20/2016,44.42666667,119
59,258692,11/20/2016,110.16,124
60,258693,11/20/2016,60.52,125
61,258694,11/20/2016,62.1248,126
62,258695,11/20/2016,2.72,127
63,258696,11/20/2016,13.6,128
64,258697,11/20/2016,40.936,129
65,258698,11/20/2016,44.42666667,130
