,ID,DateRun,AvgAge,HEX_OID
0,304368,12/11/2016,39.355,1
1,304369,12/11/2016,13.26,2
2,304370,12/11/2016,53.176,3
3,304371,12/11/2016,74.12,4
4,304372,12/11/2016,59.35428571,6
5,304373,12/11/2016,40.12,8
6,304374,12/11/2016,2.72,9
7,304375,12/11/2016,2.04,12
8,304376,12/11/2016,14.96,13
9,304377,12/11/2016,78.2,15
10,304378,12/11/2016,66.3,18
11,304379,12/11/2016,27.88,19
12,304380,12/11/2016,59.84,20
13,304381,12/11/2016,29.24,22
14,304382,12/11/2016,32.41333333,23
15,304383,12/11/2016,13.94,24
16,304384,12/11/2016,3.4,26
17,304385,12/11/2016,24.48,27
18,304386,12/11/2016,59.16,28
19,304387,12/11/2016,46.75,29
20,304388,12/11/2016,34.544,30
21,304389,12/11/2016,19.81714286,32
22,304390,12/11/2016,43.52,33
23,304391,12/11/2016,19.72,41
24,304392,12/11/2016,38.08,42
25,304393,12/11/2016,1.36,43
26,304394,12/11/2016,51.68,44
27,304395,12/11/2016,38.08,46
28,304396,12/11/2016,34.0,51
29,304397,12/11/2016,29.24,52
30,304398,12/11/2016,31.824,58
31,304399,12/11/2016,55.08,59
32,304400,12/11/2016,15.3,60
33,304401,12/11/2016,6.97,62
34,304402,12/11/2016,1.586666667,63
35,304403,12/11/2016,24.63692308,69
36,304404,12/11/2016,30.6,70
37,304405,12/11/2016,9.52,71
38,304406,12/11/2016,17.22666667,74
39,304407,12/11/2016,25.16,75
40,304408,12/11/2016,83.18666667,83
41,304409,12/11/2016,7.14,86
42,304410,12/11/2016,3.4,87
43,304411,12/11/2016,36.72,90
44,304412,12/11/2016,17.0,95
45,304413,12/11/2016,24.48,96
46,304414,12/11/2016,58.48,97
47,304415,12/11/2016,27.2,98
48,304416,12/11/2016,59.5,102
49,304417,12/11/2016,4.505,103
50,304418,12/11/2016,0.68,106
51,304419,12/11/2016,55.08,107
52,304420,12/11/2016,11.39,108
53,304421,12/11/2016,31.28,109
54,304422,12/11/2016,12.24,111
55,304423,12/11/2016,15.47,112
56,304424,12/11/2016,7.253333333,114
57,304425,12/11/2016,15.64,116
58,304426,12/11/2016,23.8,117
59,304427,12/11/2016,58.70666667,119
60,304428,12/11/2016,124.44,124
61,304429,12/11/2016,74.8,125
62,304430,12/11/2016,66.99789474,126
63,304431,12/11/2016,17.0,127
64,304432,12/11/2016,27.88,128
65,304433,12/11/2016,48.11,129
66,304434,12/11/2016,53.89,130
67,304435,12/11/2016,45.31272727,131
68,304436,12/11/2016,29.46666667,132
69,304437,12/11/2016,83.64,133
70,304438,12/11/2016,16.864,135
71,304439,12/11/2016,9.18,136
72,304440,12/11/2016,40.97,137
73,304441,12/11/2016,55.76,139
74,304442,12/11/2016,6.8,140
75,304443,12/11/2016,33.63384615,141
76,304444,12/11/2016,31.552,142
