,ID,DateRun,AvgAge,HEX_OID
0,174605,10/14/2016,34.204,1
1,174606,10/14/2016,32.64,2
2,174607,10/14/2016,42.04666667,3
3,174608,10/14/2016,31.96,4
4,174609,10/14/2016,60.775,6
5,174610,10/14/2016,0.68,8
6,174611,10/14/2016,38.76,15
7,174612,10/14/2016,26.86,18
8,174613,10/14/2016,16.49,19
9,174614,10/14/2016,21.08,20
10,174615,10/14/2016,28.10666667,23
11,174616,10/14/2016,59.84,28
12,174617,10/14/2016,21.53333333,29
13,174618,10/14/2016,60.86,30
14,174619,10/14/2016,82.28,31
15,174620,10/14/2016,13.94,32
16,174621,10/14/2016,21.08,33
17,174622,10/14/2016,72.42,35
18,174623,10/14/2016,46.58,39
19,174624,10/14/2016,39.55333333,41
20,174625,10/14/2016,30.94,42
21,174626,10/14/2016,44.2,43
22,174627,10/14/2016,12.24,44
23,174628,10/14/2016,42.16,45
24,174629,10/14/2016,1.36,48
25,174630,10/14/2016,44.2,50
26,174631,10/14/2016,44.2,52
27,174632,10/14/2016,28.39,58
28,174633,10/14/2016,36.04,59
29,174634,10/14/2016,36.89,60
30,174635,10/14/2016,11.78666667,62
31,174636,10/14/2016,61.37,63
32,174637,10/14/2016,6.12,64
33,174638,10/14/2016,22.06222222,69
34,174639,10/14/2016,60.06666667,70
35,174640,10/14/2016,49.64,71
36,174641,10/14/2016,14.28,72
37,174642,10/14/2016,21.08,74
38,174643,10/14/2016,124.44,75
39,174644,10/14/2016,64.82666667,82
40,174645,10/14/2016,43.74666667,83
41,174646,10/14/2016,8.046666667,87
42,174647,10/14/2016,34.68,90
43,174648,10/14/2016,67.745,92
44,174649,10/14/2016,63.92,95
45,174650,10/14/2016,63.33714286,96
46,174651,10/14/2016,44.2,97
47,174652,10/14/2016,167.5066667,98
48,174653,10/14/2016,148.92,101
49,174654,10/14/2016,60.52,102
50,174655,10/14/2016,37.44857143,103
51,174656,10/14/2016,91.12,105
52,174657,10/14/2016,6.8,106
53,174658,10/14/2016,15.64,107
54,174659,10/14/2016,14.96,108
55,174660,10/14/2016,11.56,109
56,174661,10/14/2016,19.72,111
57,174662,10/14/2016,7.933333333,112
58,174663,10/14/2016,93.38666667,114
59,174664,10/14/2016,0.68,116
60,174665,10/14/2016,8.84,117
61,174666,10/14/2016,36.72,119
62,174667,10/14/2016,85.0,124
63,174668,10/14/2016,118.0933333,125
64,174669,10/14/2016,45.97555556,126
65,174670,10/14/2016,84.32,127
66,174671,10/14/2016,14.28,128
67,174672,10/14/2016,23.31428571,129
68,174673,10/14/2016,49.504,130
69,174674,10/14/2016,61.61846154,131
70,174675,10/14/2016,44.2,132
71,174676,10/14/2016,63.69333333,133
72,174677,10/14/2016,11.22,135
73,174678,10/14/2016,23.57333333,137
74,174679,10/14/2016,14.62,139
75,174680,10/14/2016,29.92,140
76,174681,10/14/2016,47.345,141
77,174682,10/14/2016,25.568,142
78,174683,10/14/2016,70.94666667,143
79,174684,10/14/2016,72.08,145
80,174685,10/14/2016,69.83076923,146
81,174686,10/14/2016,66.41333333,148
82,174687,10/14/2016,38.76,149
83,174688,10/14/2016,36.72,151
84,174689,10/14/2016,53.04,152
85,174690,10/14/2016,129.54,153
86,174691,10/14/2016,20.11666667,154
87,174692,10/14/2016,83.98,155
88,174693,10/14/2016,58.48,156
89,174694,10/14/2016,54.4,158
90,174695,10/14/2016,32.73714286,159
91,174696,10/14/2016,22.1,160
92,174697,10/14/2016,53.23428571,163
93,174698,10/14/2016,35.58666667,164
94,174699,10/14/2016,22.984,165
95,174700,10/14/2016,40.8,166
96,174701,10/14/2016,64.6,167
97,174702,10/14/2016,73.78,168
98,174703,10/14/2016,32.215,169
99,174704,10/14/2016,75.48,170
100,174705,10/14/2016,35.19,171
101,174706,10/14/2016,57.29,172
102,174707,10/14/2016,44.88,178
103,174708,10/14/2016,38.76,181
104,174709,10/14/2016,30.94,182
105,174710,10/14/2016,26.13142857,183
106,174711,10/14/2016,38.76,185
107,174712,10/14/2016,0.68,188
108,174713,10/14/2016,10.54,189
109,174714,10/14/2016,22.355,192
110,174715,10/14/2016,40.95692308,193
111,174716,10/14/2016,34.0,194
112,174717,10/14/2016,48.28,195
113,174718,10/14/2016,46.512,197
114,174719,10/14/2016,23.12,198
115,174720,10/14/2016,39.78,211
116,174721,10/14/2016,23.256,212
117,174722,10/14/2016,24.735,213
118,174723,10/14/2016,28.10666667,214
119,174724,10/14/2016,21.76,215
120,174725,10/14/2016,9.52,216
121,174726,10/14/2016,6.12,217
122,174727,10/14/2016,0.68,218
123,174728,10/14/2016,2.72,227
