,ID,DateRun,AvgAge,HEX_OID
0,278600,11/29/2016,33.09333333,1
1,278601,11/29/2016,5.254545455,2
2,278602,11/29/2016,72.08,3
3,278603,11/29/2016,65.96,4
4,278604,11/29/2016,59.72666667,6
5,278605,11/29/2016,31.96,8
6,278606,11/29/2016,6.8,13
7,278607,11/29/2016,70.04,15
8,278608,11/29/2016,58.14,18
9,278609,11/29/2016,15.13,19
10,278610,11/29/2016,43.656,20
11,278611,11/29/2016,21.08,22
12,278612,11/29/2016,20.4,23
13,278613,11/29/2016,5.78,24
14,278614,11/29/2016,16.32,27
15,278615,11/29/2016,69.81333333,28
16,278616,11/29/2016,41.14,29
17,278617,11/29/2016,32.98,30
18,278618,11/29/2016,30.37333333,32
19,278619,11/29/2016,72.76,33
20,278620,11/29/2016,51.0,35
21,278621,11/29/2016,26.18,41
22,278622,11/29/2016,41.02666667,42
23,278623,11/29/2016,43.52,44
24,278624,11/29/2016,62.56,45
25,278625,11/29/2016,29.92,46
26,278626,11/29/2016,21.76,51
27,278627,11/29/2016,21.08,52
28,278628,11/29/2016,23.664,58
29,278629,11/29/2016,62.78666667,59
30,278630,11/29/2016,35.7,60
31,278631,11/29/2016,10.54,62
32,278632,11/29/2016,32.79111111,69
33,278633,11/29/2016,22.44,70
34,278634,11/29/2016,4.76,71
35,278635,11/29/2016,4.76,73
36,278636,11/29/2016,9.066666667,74
37,278637,11/29/2016,17.0,75
38,278638,11/29/2016,75.02666667,83
39,278639,11/29/2016,5.44,86
40,278640,11/29/2016,28.56,90
41,278641,11/29/2016,27.88,92
42,278642,11/29/2016,8.84,95
43,278643,11/29/2016,91.57333333,96
44,278644,11/29/2016,50.32,97
45,278645,11/29/2016,19.04,98
46,278646,11/29/2016,63.495,102
47,278647,11/29/2016,19.89,103
48,278648,11/29/2016,0.68,105
49,278649,11/29/2016,0.68,106
50,278650,11/29/2016,46.92,107
51,278651,11/29/2016,12.58,108
52,278652,11/29/2016,23.12,109
53,278653,11/29/2016,4.08,111
54,278654,11/29/2016,12.92,112
55,278655,11/29/2016,8.16,114
56,278656,11/29/2016,9.617142857,116
57,278657,11/29/2016,28.22,117
58,278658,11/29/2016,50.54666667,119
59,278659,11/29/2016,116.28,124
60,278660,11/29/2016,66.64,125
61,278661,11/29/2016,68.22666667,126
62,278662,11/29/2016,8.84,127
63,278663,11/29/2016,19.72,128
64,278664,11/29/2016,39.95,129
65,278665,11/29/2016,43.52,130
66,278666,11/29/2016,55.42,131
67,278667,11/29/2016,45.56,132
68,278668,11/29/2016,71.06,133
69,278669,11/29/2016,14.96,135
70,278670,11/29/2016,8.16,136
71,278671,11/29/2016,43.74666667,137
72,278672,11/29/2016,47.6,139
73,278673,11/29/2016,31.09454545,141
74,278674,11/29/2016,33.456,142
75,278675,11/29/2016,51.0,143
76,278676,11/29/2016,49.05714286,146
77,278677,11/29/2016,70.04,149
78,278678,11/29/2016,26.18,151
79,278679,11/29/2016,32.64,152
80,278680,11/29/2016,32.18666667,153
81,278681,11/29/2016,27.88,154
82,278682,11/29/2016,52.36,155
83,278683,11/29/2016,12.92,156
84,278684,11/29/2016,62.17142857,158
85,278685,11/29/2016,28.288,159
86,278686,11/29/2016,24.48,160
87,278687,11/29/2016,51.935,163
88,278688,11/29/2016,15.73714286,164
89,278689,11/29/2016,32.86666667,165
90,278690,11/29/2016,35.19,166
91,278691,11/29/2016,34.45333333,167
92,278692,11/29/2016,45.56,168
93,278693,11/29/2016,73.61,169
94,278694,11/29/2016,43.42285714,171
95,278695,11/29/2016,90.21333333,172
96,278696,11/29/2016,9.52,173
97,278697,11/29/2016,56.44,178
98,278698,11/29/2016,28.56,181
99,278699,11/29/2016,39.44,182
100,278700,11/29/2016,44.115,183
101,278701,11/29/2016,52.36,185
102,278702,11/29/2016,17.68,189
103,278703,11/29/2016,5.44,191
104,278704,11/29/2016,39.1,192
105,278705,11/29/2016,32.3,193
106,278706,11/29/2016,27.2,194
107,278707,11/29/2016,79.56,195
108,278708,11/29/2016,61.2,197
109,278709,11/29/2016,29.46666667,198
110,278710,11/29/2016,26.52,210
111,278711,11/29/2016,71.06,211
112,278712,11/29/2016,43.90857143,212
113,278713,11/29/2016,46.07,213
114,278714,11/29/2016,49.47,214
115,278715,11/29/2016,41.14,215
116,278716,11/29/2016,2.72,216
117,278717,11/29/2016,37.4,217
118,278718,11/29/2016,21.08,222
119,278719,11/29/2016,61.54,229
120,278720,11/29/2016,39.185,230
121,278721,11/29/2016,52.7,231
122,278722,11/29/2016,68.68,236
123,278723,11/29/2016,18.36,237
124,278724,11/29/2016,60.52,238
125,278725,11/29/2016,103.36,239
126,278726,11/29/2016,69.06857143,240
127,278727,11/29/2016,36.42857143,244
128,278728,11/29/2016,33.54666667,245
129,278729,11/29/2016,5.44,258
130,278730,11/29/2016,22.99047619,268
131,278731,11/29/2016,13.6,269
132,278732,11/29/2016,2.72,278
133,278733,11/29/2016,28.56,284
134,278734,11/29/2016,27.88,315
135,278735,11/29/2016,4.08,325
136,278736,11/29/2016,8.16,326
137,278737,11/29/2016,8.16,335
138,278738,11/29/2016,5.44,336
139,278739,11/29/2016,51.0,342
140,278740,11/29/2016,21.76,343
