,ID,DateRun,AvgAge,HEX_OID
0,263092,11/22/2016,32.215,1
1,263093,11/22/2016,23.46,2
2,263094,11/22/2016,67.32,3
3,263095,11/22/2016,58.48,4
4,263096,11/22/2016,54.96666667,6
5,263097,11/22/2016,27.2,8
6,263098,11/22/2016,2.04,13
7,263099,11/22/2016,65.28,15
8,263100,11/22/2016,53.38,18
9,263101,11/22/2016,24.48,19
10,263102,11/22/2016,35.42181818,20
11,263103,11/22/2016,16.32,22
12,263104,11/22/2016,15.64,23
13,263105,11/22/2016,3.4,24
14,263106,11/22/2016,11.56,27
15,263107,11/22/2016,65.05333333,28
16,263108,11/22/2016,36.38,29
17,263109,11/22/2016,38.98666667,30
18,263110,11/22/2016,28.016,32
19,263111,11/22/2016,68.0,33
20,263112,11/22/2016,46.24,35
21,263113,11/22/2016,52.36,39
22,263114,11/22/2016,21.42,41
23,263115,11/22/2016,36.26666667,42
24,263116,11/22/2016,38.76,44
25,263117,11/22/2016,57.8,45
26,263118,11/22/2016,25.16,46
27,263119,11/22/2016,27.88,48
28,263120,11/22/2016,13.6,49
29,263121,11/22/2016,17.0,51
30,263122,11/22/2016,16.32,52
31,263123,11/22/2016,23.12,58
32,263124,11/22/2016,58.02666667,59
33,263125,11/22/2016,35.7,60
34,263126,11/22/2016,7.14,62
35,263127,11/22/2016,30.6,69
36,263128,11/22/2016,17.68,70
37,263129,11/22/2016,5.78,71
38,263130,11/22/2016,40.8,72
39,263131,11/22/2016,21.53333333,74
40,263132,11/22/2016,12.24,75
41,263133,11/22/2016,70.26666667,83
42,263134,11/22/2016,0.68,86
43,263135,11/22/2016,10.42666667,90
44,263136,11/22/2016,36.72,92
45,263137,11/22/2016,24.14,95
46,263138,11/22/2016,82.96,96
47,263139,11/22/2016,45.56,97
48,263140,11/22/2016,26.52,98
49,263141,11/22/2016,58.735,102
50,263142,11/22/2016,24.48,103
51,263143,11/22/2016,4.08,106
52,263144,11/22/2016,42.16,107
53,263145,11/22/2016,24.93333333,108
54,263146,11/22/2016,18.36,109
55,263147,11/22/2016,8.16,112
56,263148,11/22/2016,3.4,114
57,263149,11/22/2016,6.346666667,116
58,263150,11/22/2016,23.46,117
59,263151,11/22/2016,45.78666667,119
60,263152,11/22/2016,111.52,124
61,263153,11/22/2016,61.88,125
62,263154,11/22/2016,63.4848,126
63,263155,11/22/2016,4.08,127
64,263156,11/22/2016,14.96,128
65,263157,11/22/2016,42.296,129
66,263158,11/22/2016,45.78666667,130
67,263159,11/22/2016,50.66,131
68,263160,11/22/2016,56.61,132
69,263161,11/22/2016,90.21333333,133
70,263162,11/22/2016,37.4,135
71,263163,11/22/2016,37.4,136
72,263164,11/22/2016,60.52,137
73,263165,11/22/2016,42.84,139
74,263166,11/22/2016,26.58181818,141
75,263167,11/22/2016,36.38,142
76,263168,11/22/2016,46.24,143
77,263169,11/22/2016,65.76571429,146
78,263170,11/22/2016,65.28,149
79,263171,11/22/2016,21.42,151
80,263172,11/22/2016,67.77333333,152
81,263173,11/22/2016,27.42666667,153
82,263174,11/22/2016,23.12,154
83,263175,11/22/2016,47.6,155
84,263176,11/22/2016,8.16,156
85,263177,11/22/2016,50.32,158
86,263178,11/22/2016,21.76,159
87,263179,11/22/2016,29.92,160
88,263180,11/22/2016,47.175,163
89,263181,11/22/2016,33.56727273,164
90,263182,11/22/2016,42.16,165
91,263183,11/22/2016,30.43,166
92,263184,11/22/2016,91.12,167
93,263185,11/22/2016,40.8,168
94,263186,11/22/2016,56.168,169
95,263187,11/22/2016,143.48,170
96,263188,11/22/2016,38.66285714,171
97,263189,11/22/2016,85.45333333,172
98,263190,11/22/2016,4.76,173
99,263191,11/22/2016,51.68,178
100,263192,11/22/2016,23.8,181
101,263193,11/22/2016,34.68,182
102,263194,11/22/2016,39.355,183
103,263195,11/22/2016,47.6,185
104,263196,11/22/2016,12.92,189
105,263197,11/22/2016,0.68,191
106,263198,11/22/2016,34.34,192
107,263199,11/22/2016,27.69111111,193
108,263200,11/22/2016,22.44,194
109,263201,11/22/2016,74.8,195
110,263202,11/22/2016,56.44,197
111,263203,11/22/2016,24.70666667,198
112,263204,11/22/2016,21.76,210
113,263205,11/22/2016,66.3,211
114,263206,11/22/2016,37.23,212
115,263207,11/22/2016,41.31,213
116,263208,11/22/2016,44.71,214
117,263209,11/22/2016,36.38,215
118,263210,11/22/2016,2.04,216
119,263211,11/22/2016,32.64,217
120,263212,11/22/2016,16.32,222
121,263213,11/22/2016,53.94666667,229
122,263214,11/22/2016,53.23428571,230
123,263215,11/22/2016,47.94,231
124,263216,11/22/2016,97.92,232
125,263217,11/22/2016,96.56,236
126,263218,11/22/2016,13.6,237
127,263219,11/22/2016,55.76,238
128,263220,11/22/2016,98.6,239
129,263221,11/22/2016,75.70666667,240
130,263222,11/22/2016,56.95,244
131,263223,11/22/2016,41.59333333,245
132,263224,11/22/2016,47.6,249
133,263225,11/22/2016,0.68,258
134,263226,11/22/2016,18.23047619,268
135,263227,11/22/2016,8.84,269
136,263228,11/22/2016,23.8,284
137,263229,11/22/2016,23.12,315
138,263230,11/22/2016,3.4,326
139,263231,11/22/2016,3.4,335
140,263232,11/22/2016,0.68,336
141,263233,11/22/2016,55.76,342
142,263234,11/22/2016,17.0,343
143,263235,11/22/2016,93.16,347
144,263236,11/22/2016,85.0,350
145,263237,11/22/2016,84.66,351
146,263238,11/22/2016,55.08,352
147,263239,11/22/2016,51.0,353
148,263240,11/22/2016,46.58,356
149,263241,11/22/2016,60.52,371
150,263242,11/22/2016,76.5,375
151,263243,11/22/2016,24.82,376
152,263244,11/22/2016,30.77,377
153,263245,11/22/2016,40.664,378
154,263246,11/22/2016,79.33333333,379
155,263247,11/22/2016,18.36,380
156,263248,11/22/2016,6.12,381
157,263249,11/22/2016,81.6,389
158,263250,11/22/2016,87.72,393
159,263251,11/22/2016,50.32,395
160,263252,11/22/2016,67.09333333,401
161,263253,11/22/2016,37.89866667,402
162,263254,11/22/2016,76.16,403
163,263255,11/22/2016,5.44,405
164,263256,11/22/2016,56.78,425
165,263257,11/22/2016,51.90666667,426
166,263258,11/22/2016,41.65,427
167,263259,11/22/2016,29.92,428
168,263260,11/22/2016,14.28,429
169,263261,11/22/2016,13.6,430
170,263262,11/22/2016,68.34,431
171,263263,11/22/2016,32.912,432
172,263264,11/22/2016,27.115,433
173,263265,11/22/2016,78.2,434
174,263266,11/22/2016,86.496,440
175,263267,11/22/2016,52.7,450
176,263268,11/22/2016,4.08,451
177,263269,11/22/2016,84.15,452
178,263270,11/22/2016,29.80666667,453
179,263271,11/22/2016,51.31733333,454
180,263272,11/22/2016,34.0,455
181,263273,11/22/2016,19.72,457
182,263274,11/22/2016,8.16,460
183,263275,11/22/2016,14.96,465
184,263276,11/22/2016,17.68,469
185,263277,11/22/2016,42.024,471
186,263278,11/22/2016,38.76,473
187,263279,11/22/2016,61.29714286,474
188,263280,11/22/2016,56.44,475
189,263281,11/22/2016,21.93,476
190,263282,11/22/2016,40.97,477
191,263283,11/22/2016,51.34,478
192,263284,11/22/2016,18.36,491
193,263285,11/22/2016,34.68,493
194,263286,11/22/2016,39.44,494
195,263287,11/22/2016,27.42666667,495
196,263288,11/22/2016,41.59333333,496
197,263289,11/22/2016,1.36,499
198,263290,11/22/2016,8.16,500
199,263291,11/22/2016,13.6,506
200,263292,11/22/2016,38.335,510
201,263293,11/22/2016,47.71333333,511
202,263294,11/22/2016,39.31636364,512
203,263295,11/22/2016,38.488,513
204,263296,11/22/2016,42.06933333,514
205,263297,11/22/2016,81.37333333,515
206,263298,11/22/2016,8.613333333,516
207,263299,11/22/2016,44.2,517
208,263300,11/22/2016,42.568,519
209,263301,11/22/2016,36.26666667,520
210,263302,11/22/2016,99.28,521
211,263303,11/22/2016,40.63,532
212,263304,11/22/2016,27.88,536
213,263305,11/22/2016,51.34,539
214,263306,11/22/2016,67.66,540
215,263307,11/22/2016,36.448,541
216,263308,11/22/2016,50.32,542
217,263309,11/22/2016,34.31733333,546
218,263310,11/22/2016,47.79428571,547
219,263311,11/22/2016,18.02,549
220,263312,11/22/2016,31.11,550
221,263313,11/22/2016,26.63333333,552
222,263314,11/22/2016,41.18857143,555
223,263315,11/22/2016,47.6,556
224,263316,11/22/2016,14.28,557
225,263317,11/22/2016,5.61,558
226,263318,11/22/2016,4.08,559
227,263319,11/22/2016,2.72,560
228,263320,11/22/2016,49.3,566
229,263321,11/22/2016,41.93333333,567
230,263322,11/22/2016,92.02666667,568
231,263323,11/22/2016,32.708,570
232,263324,11/22/2016,43.14222222,572
233,263325,11/22/2016,51.0,574
234,263326,11/22/2016,54.536,576
235,263327,11/22/2016,23.375,577
236,263328,11/22/2016,80.92,582
237,263329,11/22/2016,27.65333333,583
238,263330,11/22/2016,60.18,584
239,263331,11/22/2016,45.22,585
240,263332,11/22/2016,11.39,586
241,263333,11/22/2016,57.12,587
242,263334,11/22/2016,70.04,588
243,263335,11/22/2016,79.93777778,589
244,263336,11/22/2016,59.16,590
245,263337,11/22/2016,55.30666667,591
246,263338,11/22/2016,48.552,592
247,263339,11/22/2016,25.54857143,593
248,263340,11/22/2016,27.54,594
