,ID,DateRun,AvgAge,HEX_OID
0,276388,11/28/2016,32.41333333,1
1,276389,11/28/2016,12.58,2
2,276390,11/28/2016,71.4,3
3,276391,11/28/2016,62.56,4
4,276392,11/28/2016,59.04666667,6
5,276393,11/28/2016,31.28,8
6,276394,11/28/2016,6.12,13
7,276395,11/28/2016,69.36,15
8,276396,11/28/2016,57.46,18
9,276397,11/28/2016,19.26666667,19
10,276398,11/28/2016,39.50181818,20
11,276399,11/28/2016,20.4,22
12,276400,11/28/2016,19.72,23
13,276401,11/28/2016,5.1,24
14,276402,11/28/2016,15.64,27
15,276403,11/28/2016,69.13333333,28
16,276404,11/28/2016,40.46,29
17,276405,11/28/2016,43.06666667,30
18,276406,11/28/2016,29.69333333,32
19,276407,11/28/2016,72.08,33
20,276408,11/28/2016,50.32,35
21,276409,11/28/2016,25.5,41
22,276410,11/28/2016,40.34666667,42
23,276411,11/28/2016,42.84,44
24,276412,11/28/2016,61.88,45
25,276413,11/28/2016,29.24,46
26,276414,11/28/2016,21.08,51
27,276415,11/28/2016,20.4,52
28,276416,11/28/2016,22.984,58
29,276417,11/28/2016,62.10666667,59
30,276418,11/28/2016,35.02,60
31,276419,11/28/2016,11.22,62
32,276420,11/28/2016,36.125,69
33,276421,11/28/2016,21.76,70
34,276422,11/28/2016,4.08,71
35,276423,11/28/2016,4.08,73
36,276424,11/28/2016,12.58,74
37,276425,11/28/2016,16.32,75
38,276426,11/28/2016,74.34666667,83
39,276427,11/28/2016,3.4,86
40,276428,11/28/2016,18.7,90
41,276429,11/28/2016,40.8,92
42,276430,11/28/2016,8.16,95
43,276431,11/28/2016,87.04,96
44,276432,11/28/2016,49.64,97
45,276433,11/28/2016,30.6,98
46,276434,11/28/2016,62.815,102
47,276435,11/28/2016,18.36,103
48,276436,11/28/2016,0.0,105
49,276437,11/28/2016,46.24,107
50,276438,11/28/2016,11.9,108
51,276439,11/28/2016,22.44,109
52,276440,11/28/2016,3.4,111
53,276441,11/28/2016,12.24,112
54,276442,11/28/2016,7.48,114
55,276443,11/28/2016,10.42666667,116
56,276444,11/28/2016,27.54,117
57,276445,11/28/2016,49.86666667,119
58,276446,11/28/2016,115.6,124
59,276447,11/28/2016,65.96,125
60,276448,11/28/2016,67.54666667,126
61,276449,11/28/2016,8.16,127
62,276450,11/28/2016,19.04,128
63,276451,11/28/2016,46.376,129
64,276452,11/28/2016,42.84,130
65,276453,11/28/2016,54.74,131
66,276454,11/28/2016,60.69,132
67,276455,11/28/2016,70.38,133
68,276456,11/28/2016,21.42,135
69,276457,11/28/2016,41.48,136
70,276458,11/28/2016,64.6,137
71,276459,11/28/2016,25.16,139
72,276460,11/28/2016,30.41454545,141
73,276461,11/28/2016,32.776,142
74,276462,11/28/2016,50.32,143
75,276463,11/28/2016,48.37714286,146
76,276464,11/28/2016,69.36,149
77,276465,11/28/2016,25.5,151
78,276466,11/28/2016,31.96,152
79,276467,11/28/2016,31.50666667,153
80,276468,11/28/2016,27.2,154
81,276469,11/28/2016,51.68,155
82,276470,11/28/2016,12.24,156
83,276471,11/28/2016,61.49142857,158
84,276472,11/28/2016,25.84,159
85,276473,11/28/2016,23.8,160
86,276474,11/28/2016,51.255,163
87,276475,11/28/2016,25.76444444,164
88,276476,11/28/2016,32.18666667,165
89,276477,11/28/2016,34.51,166
90,276478,11/28/2016,33.77333333,167
91,276479,11/28/2016,44.88,168
92,276480,11/28/2016,60.248,169
93,276481,11/28/2016,42.74285714,171
94,276482,11/28/2016,89.53333333,172
95,276483,11/28/2016,8.84,173
96,276484,11/28/2016,55.76,178
97,276485,11/28/2016,19.49333333,181
98,276486,11/28/2016,38.76,182
99,276487,11/28/2016,43.435,183
100,276488,11/28/2016,51.68,185
101,276489,11/28/2016,17.0,189
102,276490,11/28/2016,4.76,191
103,276491,11/28/2016,38.42,192
104,276492,11/28/2016,31.62,193
105,276493,11/28/2016,26.52,194
106,276494,11/28/2016,78.88,195
107,276495,11/28/2016,60.52,197
108,276496,11/28/2016,28.78666667,198
109,276497,11/28/2016,25.84,210
110,276498,11/28/2016,70.38,211
111,276499,11/28/2016,43.22857143,212
112,276500,11/28/2016,45.39,213
113,276501,11/28/2016,48.79,214
114,276502,11/28/2016,40.46,215
115,276503,11/28/2016,2.04,216
116,276504,11/28/2016,36.72,217
