,ID,DateRun,AvgAge,HEX_OID
0,333666,12/25/2016,43.22857143,1
1,333667,12/25/2016,9.293333333,2
2,333668,12/25/2016,50.32,3
3,333669,12/25/2016,83.64,4
4,333670,12/25/2016,20.264,6
5,333671,12/25/2016,5.893333333,9
6,333672,12/25/2016,11.56,12
7,333673,12/25/2016,24.48,13
8,333674,12/25/2016,75.82,18
9,333675,12/25/2016,37.4,19
10,333676,12/25/2016,56.44,20
11,333677,12/25/2016,42.5,23
12,333678,12/25/2016,23.46,24
13,333679,12/25/2016,10.2,26
14,333680,12/25/2016,34.0,27
15,333681,12/25/2016,12.24,28
16,333682,12/25/2016,39.78,29
17,333683,12/25/2016,44.064,30
18,333684,12/25/2016,22.576,32
19,333685,12/25/2016,12.58,33
20,333686,12/25/2016,2.04,35
21,333687,12/25/2016,17.38857143,41
22,333688,12/25/2016,47.6,42
23,333689,12/25/2016,33.66,44
24,333690,12/25/2016,47.6,46
25,333691,12/25/2016,43.52,51
26,333692,12/25/2016,38.76,52
27,333693,12/25/2016,37.128,58
28,333694,12/25/2016,15.504,60
29,333695,12/25/2016,14.96,62
30,333696,12/25/2016,11.10666667,63
31,333697,12/25/2016,1.36,64
32,333698,12/25/2016,31.705,69
33,333699,12/25/2016,40.12,70
34,333700,12/25/2016,12.784,71
35,333701,12/25/2016,18.36,74
36,333702,12/25/2016,34.68,75
37,333703,12/25/2016,57.392,83
38,333704,12/25/2016,16.66,86
39,333705,12/25/2016,7.208,87
40,333706,12/25/2016,26.52,95
41,333707,12/25/2016,34.0,96
42,333708,12/25/2016,68.0,97
43,333709,12/25/2016,25.84,98
44,333710,12/25/2016,45.56,102
45,333711,12/25/2016,7.974545455,103
46,333712,12/25/2016,10.2,106
47,333713,12/25/2016,11.9,108
48,333714,12/25/2016,3.06,109
49,333715,12/25/2016,10.88,111
50,333716,12/25/2016,14.96,112
51,333717,12/25/2016,16.77333333,114
52,333718,12/25/2016,24.70666667,116
53,333719,12/25/2016,63.92,119
54,333720,12/25/2016,2.72,122
55,333721,12/25/2016,84.32,125
56,333722,12/25/2016,69.2325,126
57,333723,12/25/2016,26.52,127
58,333724,12/25/2016,37.4,128
59,333725,12/25/2016,57.63,129
60,333726,12/25/2016,52.224,130
61,333727,12/25/2016,46.35333333,131
62,333728,12/25/2016,39.44,132
63,333729,12/25/2016,12.512,135
64,333730,12/25/2016,18.7,136
65,333731,12/25/2016,56.21333333,137
66,333732,12/25/2016,25.16,139
67,333733,12/25/2016,16.32,140
68,333734,12/25/2016,29.61090909,141
69,333735,12/25/2016,41.072,142
70,333736,12/25/2016,68.68,143
71,333737,12/25/2016,29.08888889,146
72,333738,12/25/2016,87.72,149
