,ID,DateRun,AvgAge,HEX_OID
0,327494,12/22/2016,41.18857143,1
1,327495,12/22/2016,18.7,2
2,327496,12/22/2016,51.34,3
3,327497,12/22/2016,81.6,4
4,327498,12/22/2016,22.78,6
5,327499,12/22/2016,3.853333333,9
6,327500,12/22/2016,9.52,12
7,327501,12/22/2016,22.44,13
8,327502,12/22/2016,73.78,18
9,327503,12/22/2016,35.36,19
10,327504,12/22/2016,54.4,20
11,327505,12/22/2016,28.33333333,23
12,327506,12/22/2016,16.32,24
13,327507,12/22/2016,8.16,26
14,327508,12/22/2016,31.96,27
15,327509,12/22/2016,10.2,28
16,327510,12/22/2016,37.74,29
17,327511,12/22/2016,42.024,30
18,327512,12/22/2016,20.536,32
19,327513,12/22/2016,10.54,33
20,327514,12/22/2016,27.2,41
21,327515,12/22/2016,45.56,42
22,327516,12/22/2016,31.62,44
23,327517,12/22/2016,45.56,46
24,327518,12/22/2016,41.48,51
25,327519,12/22/2016,36.72,52
26,327520,12/22/2016,37.59428571,58
27,327521,12/22/2016,22.89333333,60
28,327522,12/22/2016,12.92,62
29,327523,12/22/2016,9.066666667,63
30,327524,12/22/2016,28.73,69
31,327525,12/22/2016,38.08,70
32,327526,12/22/2016,10.744,71
33,327527,12/22/2016,16.32,74
34,327528,12/22/2016,32.64,75
35,327529,12/22/2016,46.58,83
36,327530,12/22/2016,14.62,86
37,327531,12/22/2016,6.63,87
38,327532,12/22/2016,4.08,92
39,327533,12/22/2016,24.48,95
40,327534,12/22/2016,31.96,96
41,327535,12/22/2016,65.96,97
42,327536,12/22/2016,23.8,98
43,327537,12/22/2016,43.52,102
44,327538,12/22/2016,6.528,103
45,327539,12/22/2016,8.16,106
46,327540,12/22/2016,9.86,108
47,327541,12/22/2016,1.02,109
48,327542,12/22/2016,13.26,111
49,327543,12/22/2016,17.45333333,112
50,327544,12/22/2016,14.73333333,114
51,327545,12/22/2016,22.66666667,116
52,327546,12/22/2016,61.88,119
53,327547,12/22/2016,1.133333333,122
54,327548,12/22/2016,82.28,125
55,327549,12/22/2016,71.76266667,126
56,327550,12/22/2016,24.48,127
57,327551,12/22/2016,35.36,128
58,327552,12/22/2016,55.59,129
59,327553,12/22/2016,50.184,130
60,327554,12/22/2016,40.885,131
61,327555,12/22/2016,37.4,132
62,327556,12/22/2016,8.84,135
63,327557,12/22/2016,16.66,136
64,327558,12/22/2016,30.03333333,137
65,327559,12/22/2016,23.12,139
66,327560,12/22/2016,14.28,140
67,327561,12/22/2016,27.57090909,141
68,327562,12/22/2016,39.032,142
69,327563,12/22/2016,66.64,143
70,327564,12/22/2016,40.57333333,146
71,327565,12/22/2016,85.68,149
72,327566,12/22/2016,34.952,151
73,327567,12/22/2016,48.28,152
74,327568,12/22/2016,12.75,153
75,327569,12/22/2016,39.916,154
76,327570,12/22/2016,32.98,155
77,327571,12/22/2016,28.56,156
78,327572,12/22/2016,15.3,158
79,327573,12/22/2016,46.41,159
80,327574,12/22/2016,40.12,160
81,327575,12/22/2016,20.23,163
82,327576,12/22/2016,2.04,164
83,327577,12/22/2016,48.50666667,165
84,327578,12/22/2016,50.83,166
85,327579,12/22/2016,14.73333333,167
86,327580,12/22/2016,11.78666667,168
87,327581,12/22/2016,42.27333333,169
88,327582,12/22/2016,8.67,170
89,327583,12/22/2016,55.30666667,171
90,327584,12/22/2016,87.72,172
91,327585,12/22/2016,25.16,173
92,327586,12/22/2016,23.46,181
93,327587,12/22/2016,33.456,182
