,ID,DateRun,AvgAge,HEX_OID
0,142220,9/30/2016,28.18222222,1
1,142221,9/30/2016,26.248,2
2,142222,9/30/2016,32.52666667,3
3,142223,9/30/2016,39.78,4
4,142224,9/30/2016,51.255,6
5,142225,9/30/2016,29.24,15
6,142226,9/30/2016,17.34,18
7,142227,9/30/2016,12.24,19
8,142228,9/30/2016,18.05090909,20
9,142229,9/30/2016,66.98,23
10,142230,9/30/2016,240.38,27
11,142231,9/30/2016,105.4,28
12,142232,9/30/2016,31.96,29
13,142233,9/30/2016,94.18,30
14,142234,9/30/2016,89.08,31
15,142235,9/30/2016,20.4,32
16,142236,9/30/2016,31.96,33
17,142237,9/30/2016,62.9,35
18,142238,9/30/2016,25.38666667,39
19,142239,9/30/2016,58.77142857,41
20,142240,9/30/2016,21.42,42
21,142241,9/30/2016,34.68,43
22,142242,9/30/2016,2.72,44
23,142243,9/30/2016,32.64,45
24,142244,9/30/2016,34.68,50
25,142245,9/30/2016,34.68,52
26,142246,9/30/2016,18.87,58
27,142247,9/30/2016,48.144,59
28,142248,9/30/2016,48.96,60
29,142249,9/30/2016,4.42,62
30,142250,9/30/2016,56.44,63
31,142251,9/30/2016,138.72,64
32,142252,9/30/2016,81.94,67
33,142253,9/30/2016,30.94,69
34,142254,9/30/2016,78.54,70
35,142255,9/30/2016,88.4,71
36,142256,9/30/2016,25.16,72
37,142257,9/30/2016,7.48,74
38,142258,9/30/2016,57.8,75
39,142259,9/30/2016,148.24,81
40,142260,9/30/2016,74.63,82
41,142261,9/30/2016,63.75,83
42,142262,9/30/2016,16.915,87
43,142263,9/30/2016,25.16,90
44,142264,9/30/2016,101.0933333,92
45,142265,9/30/2016,68.136,95
46,142266,9/30/2016,62.016,96
47,142267,9/30/2016,29.512,97
48,142268,9/30/2016,157.9866667,98
49,142269,9/30/2016,139.4,101
50,142270,9/30/2016,60.656,102
51,142271,9/30/2016,39.44,103
52,142272,9/30/2016,169.0933333,105
53,142273,9/30/2016,195.5,106
54,142274,9/30/2016,6.12,107
55,142275,9/30/2016,23.8,108
56,142276,9/30/2016,14.73333333,109
57,142277,9/30/2016,5.44,111
58,142278,9/30/2016,4.08,112
59,142279,9/30/2016,83.86666667,114
60,142280,9/30/2016,137.5866667,117
